word_id,word,pos,cefr,theme,frequency_rank
word_1937_B2,examined,verb,B2,General,1937
word_1938_C1,overall,adjective,C1,General,1938
word_1939_B1,daily,adjective,B1,General,1939
word_1940_B1,structural,adjective,B1,General,1940
word_1941_A2,arrived,verb,A2,General,1941
word_1942_B1,printed,verb,B1,General,1942
word_1943_B2,potential,noun,B2,General,1943
word_1944_B1,apart,adverb,B1,General,1944
word_1945_B2,measurements,noun,B2,General,1945
word_1946_B2,battle,noun,B2,General,1946
word_1947_C1,component,noun,C1,General,1947
word_1948_B2,nevertheless,adverb,B2,General,1948
word_1949_B2,sand,noun,B2,General,1949
word_1950_A2,americans,noun,A2,General,1950
word_1951_B2,career,noun,B2,General,1951
word_1952_B1,around,adverb,B1,General,1952
word_1953_B1,acres,noun,B1,General,1953
word_1954_B2,radiation,noun,B2,General,1954
word_1955_A2,engineers,noun,A2,General,1955
word_1956_A2,cars,noun,A2,General,1956
word_1957_B1,ministry,noun,B1,General,1957
word_1958_C1,billion,noun,C1,General,1958
word_1959_B2,determining,verb,B2,General,1959
word_1960_A2,stories,noun,A2,General,1960
word_1961_B1,award,noun,B1,General,1961
word_1962_C1,clause,noun,C1,General,1962
word_1963_A2,pointed,verb,A2,General,1963
word_1964_B1,instrument,noun,B1,General,1964
word_1965_B1,female,adjective,B1,General,1965
word_1966_B2,possession,noun,B2,General,1966
word_1967_B1,wave,noun,B1,General,1967
word_1968_B1,show,noun,B1,General,1968
word_1969_B2,firms,noun,B2,General,1969
word_1970_B1,extremely,adverb,B1,General,1970
word_1971_B2,avenue,noun,B2,General,1971
word_1972_B1,ought,verb,B1,General,1972
word_1973_B2,height,noun,B2,General,1973
word_1974_C1,detailed,adjective,C1,General,1974
word_1975_B2,act,verb,B2,General,1975
word_1976_B1,fall,verb,B1,General,1976
word_1977_C1,therapy,noun,C1,General,1977
word_1978_B2,forced,verb,B2,General,1978
word_1979_A2,killed,verb,A2,General,1979
word_1980_B1,mechanism,noun,B1,General,1980
word_1981_A2,hotel,noun,A2,General,1981
word_1982_C1,specifically,adverb,C1,General,1982
word_1983_B1,michael,noun,B1,General,1983
word_1984_C1,extensive,adjective,C1,General,1984
word_1985_B1,all,adverb,B1,General,1985
word_1986_B2,cycle,noun,B2,General,1986
word_1987_B1,safe,adjective,B1,General,1987
word_1988_B1,perform,verb,B1,General,1988
word_1989_B2,expense,noun,B2,General,1989
word_1990_B2,obvious,adjective,B2,General,1990
word_1991_C1,elected,verb,C1,General,1991
word_1992_C1,criminal,adjective,C1,General,1992
word_1993_B2,sheet,noun,B2,General,1993
word_1994_B2,proposal,noun,B2,General,1994
word_1995_B1,philadelphia,noun,B1,General,1995
word_1996_B1,admitted,verb,B1,General,1996
word_1997_B2,suddenly,adverb,B2,General,1997
word_1998_B2,calculated,verb,B2,General,1998
word_1999_A2,sell,verb,A2,General,1999
word_2000_B1,chamber,noun,B1,General,2000
word_2001_C1,grain,noun,C1,General,2001
word_2002_C1,user,noun,C1,General,2002
word_2003_B2,marked,verb,B2,General,2003
word_2004_B2,diseases,noun,B2,General,2004
word_2005_B2,rise,noun,B2,General,2005
word_2006_B1,perfect,adjective,B1,General,2006
word_2007_B1,usa,noun,B1,General,2007
word_2008_C1,reform,noun,C1,General,2008
word_2009_B2,crop,noun,B2,General,2009
word_2010_B2,measurement,noun,B2,General,2010
word_2011_B2,vessels,noun,B2,General,2011
word_2012_C1,recognition,noun,C1,General,2012
word_2013_A2,garden,noun,A2,General,2013
word_2014_B1,cents,noun,B1,General,2014
word_2015_A2,buy,verb,A2,General,2015
word_2016_B2,regarded,verb,B2,General,2016
word_2017_A2,goal,noun,A2,General,2017
word_2018_A2,changing,verb,A2,General,2018
word_2019_B1,clerk,noun,B1,General,2019
word_2020_B1,attitude,noun,B1,General,2020
word_2021_B1,slowly,adverb,B1,General,2021
word_2022_A2,plane,noun,A2,General,2022
word_2023_A2,chair,noun,A2,General,2023
word_2024_B1,captain,noun,B1,General,2024
word_2025_B1,powerful,adjective,B1,General,2025
word_2026_C1,consistent,adjective,C1,General,2026
word_2027_B2,estimates,noun,B2,General,2027
word_2028_C1,identify,verb,C1,General,2028
word_2029_B1,feature,noun,B1,General,2029
word_2030_C1,certificate,noun,C1,General,2030
word_2031_B2,conservation,noun,B2,General,2031
word_2032_B2,contributions,noun,B2,General,2032
word_2033_A2,courses,noun,A2,General,2033
word_2034_A2,knows,verb,A2,General,2034
word_2035_A2,stations,noun,A2,General,2035
word_2036_C1,treaty,noun,C1,General,2036
word_2037_B2,severe,adjective,B2,General,2037
word_2038_C1,input,noun,C1,General,2038
word_2039_B1,scene,noun,B1,General,2039
word_2040_B1,greatly,adverb,B1,General,2040
word_2041_B2,inspection,noun,B2,General,2041
word_2042_C1,wage,noun,C1,General,2042
word_2043_A2,sentence,noun,A2,General,2043
word_2044_B1,trouble,noun,B1,General,2044
word_2045_B1,talking,verb,B1,General,2045
word_2046_B2,emphasis,noun,B2,General,2046
word_2047_B2,bound,verb,B2,General,2047
word_2048_B1,directors,noun,B1,General,2048
word_2049_B2,limit,noun,B2,General,2049
word_2050_B1,red,noun,B1,General,2050
word_2051_B1,indian,adjective,B1,General,2051
word_2052_C1,necessarily,adverb,C1,General,2052
word_2053_B2,requirement,noun,B2,General,2053
word_2054_B2,capable,adjective,B2,General,2054
word_2055_B2,marine,noun,B2,General,2055
word_2056_A2,inside,preposition,A2,General,2056
word_2057_C1,version,noun,C1,General,2057
word_2058_A2,weather,noun,A2,General,2058
word_2059_A2,played,verb,A2,General,2059
word_2060_A2,tube,noun,A2,General,2060
word_2061_A2,television,noun,A2,General,2061
word_2062_B2,assigned,verb,B2,General,2062
word_2063_B2,equally,adverb,B2,General,2063
word_2064_B2,chief,adjective,B2,General,2064
word_2065_B1,drugs,noun,B1,General,2065
word_2066_B1,cover,verb,B1,General,2066
word_2067_B1,double,adjective,B1,General,2067
word_2068_B1,listed,verb,B1,General,2068
word_2069_B1,release,noun,B1,General,2069
word_2070_B2,rapid,adjective,B2,General,2070
word_2071_A2,standing,verb,A2,General,2071
word_2072_A2,store,noun,A2,General,2072
word_2073_C1,present,verb,C1,General,2073
word_2074_B1,italy,noun,B1,General,2074
word_2075_B1,mode,noun,B1,General,2075
word_2076_A2,yourself,pronoun,A2,General,2076
word_2077_B1,column,noun,B1,General,2077
word_2078_B2,northern,adjective,B2,General,2078
word_2079_A2,reader,noun,A2,General,2079
word_2080_B1,explanation,noun,B1,General,2080
word_2081_A2,bottom,noun,A2,General,2081
word_2082_B1,royal,noun,B1,General,2082
word_2083_B1,speaker,noun,B1,General,2083
word_2084_B1,being,noun,B1,General,2084
word_2085_B2,scope,noun,B2,General,2085
word_2086_B1,silver,noun,B1,General,2086
word_2087_A2,jobs,noun,A2,General,2087
word_2088_B2,districts,noun,B2,General,2088
word_2089_C1,sexual,adjective,C1,General,2089
word_2090_B2,significance,noun,B2,General,2090
word_2091_B1,exposure,noun,B1,General,2091
word_2092_B2,criteria,noun,B2,General,2092
word_2093_C1,copper,noun,C1,General,2093
word_2094_B1,variables,noun,B1,General,2094
word_2095_B1,receiving,verb,B1,General,2095
word_2096_B1,achieved,verb,B1,General,2096
word_2097_B2,contents,noun,B2,General,2097
word_2098_B1,extra,adjective,B1,General,2098
word_2099_C1,creation,noun,C1,General,2099
word_2100_A2,stopped,verb,A2,General,2100
word_2101_B1,green,noun,B1,General,2101
word_2102_C1,mine,noun,C1,General,2102
word_2103_B1,depends,verb,B1,General,2103
word_2104_A2,card,noun,A2,General,2104
word_2105_A2,describe,verb,A2,General,2105
word_2106_B2,brief,adjective,B2,General,2106
word_2107_A2,islands,noun,A2,General,2107
word_2108_B2,resource,noun,B2,General,2108
word_2109_B1,representation,noun,B1,General,2109
word_2110_A2,thin,adjective,A2,General,2110
word_2111_B2,valuable,adjective,B2,General,2111
word_2112_B1,ray,noun,B1,General,2112
word_2113_B1,exists,verb,B1,General,2113
word_2114_C1,campaign,noun,C1,General,2114
word_2115_B1,difficulties,noun,B1,General,2115
word_2116_A2,camp,noun,A2,General,2116
word_2117_B1,seek,verb,B1,General,2117
word_2118_B1,martin,noun,B1,General,2118
word_2119_B2,involving,verb,B2,General,2119
word_2120_A2,carrier,noun,A2,General,2120
word_2121_C1,export,noun,C1,General,2121
word_2122_B1,danger,noun,B1,General,2122
word_2123_B1,waters,noun,B1,General,2123
word_2124_B2,revised,verb,B2,General,2124
word_2125_B1,israel,noun,B1,General,2125
word_2126_B2,acquired,verb,B2,General,2126
word_2127_B1,soft,adjective,B1,General,2127
word_2128_B2,minimum,noun,B2,General,2128
word_2129_B2,steam,noun,B2,General,2129
word_2130_B1,achieve,verb,B1,General,2130
word_2131_A2,becoming,verb,A2,General,2131
word_2132_C1,attached,verb,C1,General,2132
word_2133_C1,variation,noun,C1,General,2133
word_2134_B2,facility,noun,B2,General,2134
word_2135_B1,owned,verb,B1,General,2135
word_2136_B2,unable,adjective,B2,General,2136
word_2137_C1,exception,noun,C1,General,2137
word_2138_A2,discuss,verb,A2,General,2138
word_2139_B1,software,noun,B1,General,2139
word_2140_A2,sister,noun,A2,General,2140
word_2141_B2,global,adjective,B2,General,2141
word_2142_B2,enemy,noun,B2,General,2142
word_2143_B2,unique,adjective,B2,General,2143
word_2144_C1,advance,noun,C1,General,2144
word_2145_B1,frank,noun,B1,General,2145
word_2146_A2,writer,noun,A2,General,2146
word_2147_B2,interaction,noun,B2,General,2147
word_2148_B1,tradition,noun,B1,General,2148
word_2149_B2,vision,noun,B2,General,2149
word_2150_B1,advertising,noun,B1,General,2150
word_2151_B2,deposits,noun,B2,General,2151
word_2152_C1,core,noun,C1,General,2152
word_2153_C2,jones,noun,C2,General,2153
word_2154_B2,delivered,verb,B2,General,2154
word_2155_B2,worth,adjective,B2,General,2155
word_2156_B1,advice,noun,B1,General,2156
word_2157_A2,cover,noun,A2,General,2157
word_2158_B1,re,verb,B1,General,2158
word_2159_B1,half,determiner,B1,General,2159
word_2160_C1,navy,noun,C1,General,2160
word_2161_B1,fairly,adverb,B1,General,2161
word_2162_B2,curve,noun,B2,General,2162
word_2163_B2,tissue,noun,B2,General,2163
word_2164_B1,fee,noun,B1,General,2164
word_2165_A2,chosen,verb,A2,General,2165
word_2166_B1,accident,noun,B1,General,2166
word_2167_C1,savings,noun,C1,General,2167
word_2168_B1,die,verb,B1,General,2168
word_2169_B2,denied,verb,B2,General,2169
word_2170_B1,instruments,noun,B1,General,2170
word_2171_B2,economics,noun,B2,General,2171
word_2172_B1,refer,verb,B1,General,2172
word_2173_B2,remove,verb,B2,General,2173
word_2174_C1,significantly,adverb,C1,General,2174
word_2175_B2,devices,noun,B2,General,2175
word_2176_A2,uses,verb,A2,General,2176
word_2177_B2,diameter,noun,B2,General,2177
word_2178_B1,pre,adjective,B1,General,2178
word_2179_B2,permit,verb,B2,General,2179
word_2180_B1,expenditure,noun,B1,General,2180
word_2181_C1,discharge,noun,C1,General,2181
word_2182_B1,strongly,adverb,B1,General,2182
word_2183_A2,choose,verb,A2,General,2183
word_2184_B1,discovered,verb,B1,General,2184
word_2185_B1,appendix,noun,B1,General,2185
word_2186_A2,sign,noun,A2,General,2186
word_2187_B1,russia,noun,B1,General,2187
word_2188_B2,temporary,adjective,B2,General,2188
word_2189_B2,sequence,noun,B2,General,2189
word_2190_C1,route,noun,C1,General,2190
word_2191_B1,implementation,noun,B1,General,2191
word_2192_C1,identification,noun,C1,General,2192
word_2193_A2,copies,noun,A2,General,2193
word_2194_B2,efficient,adjective,B2,General,2194
word_2195_B2,category,noun,B2,General,2195
word_2196_C1,necessity,noun,C1,General,2196
word_2197_B2,distributed,verb,B2,General,2197
word_2198_C1,substance,noun,C1,General,2198
word_2199_B2,losses,noun,B2,General,2199
word_2200_B2,violence,noun,B2,General,2200
word_2201_B2,angle,noun,B2,General,2201
word_2202_B1,removal,noun,B1,General,2202
word_2203_B1,dealing,verb,B1,General,2203
word_2204_B2,anti,adjective,B2,General,2204
word_2205_B1,seed,noun,B1,General,2205
word_2206_B1,hardly,adverb,B1,General,2206
word_2207_B2,suppose,verb,B2,General,2207
word_2208_B1,chinese,adjective,B1,General,2208
word_2209_A2,walked,verb,A2,General,2209
word_2210_B2,desired,verb,B2,General,2210
word_2211_B1,distinct,adjective,B1,General,2211
word_2212_B2,boundary,noun,B2,General,2212
word_2213_B1,operate,verb,B1,General,2213
word_2214_B1,carolina,noun,B1,General,2214
word_2215_B1,ring,noun,B1,General,2215
word_2216_A2,grow,verb,A2,General,2216
word_2217_B2,confidence,noun,B2,General,2217
word_2218_C1,consent,noun,C1,General,2218
word_2219_A2,pieces,noun,A2,General,2219
word_2220_B2,opening,noun,B2,General,2220
word_2221_B1,latter,noun,B1,General,2221
word_2222_A2,goals,noun,A2,General,2222
word_2223_A2,grounds,noun,A2,General,2223
word_2224_B2,permitted,verb,B2,General,2224
word_2225_B2,declared,verb,B2,General,2225
word_2226_A2,noise,noun,A2,General,2226
word_2227_B2,comments,noun,B2,General,2227
word_2228_B1,frame,noun,B1,General,2228
word_2229_B1,roads,noun,B1,General,2229
word_2230_B2,belief,noun,B2,General,2230
word_2231_B2,care,verb,B2,General,2231
word_2232_C1,estimate,noun,C1,General,2232
word_2233_B2,instructions,noun,B2,General,2233
word_2234_B1,travel,noun,B1,General,2234
word_2235_C1,parliament,noun,C1,General,2235
word_2236_B1,intelligence,noun,B1,General,2236
word_2237_B1,magnetic,adjective,B1,General,2237
word_2238_A2,spoke,verb,A2,General,2238
word_2239_B2,eventually,adverb,B2,General,2239
word_2240_B1,florida,noun,B1,General,2240
word_2241_B2,currently,adverb,B2,General,2241
word_2242_C1,recommendations,noun,C1,General,2242
word_2243_B1,target,noun,B1,General,2243
word_2244_B2,minor,adjective,B2,General,2244
word_2245_A2,careful,adjective,A2,General,2245
word_2246_B1,ships,noun,B1,General,2246
word_2247_B1,familiar,adjective,B1,General,2247
word_2248_A2,train,noun,A2,General,2248
word_2249_C1,earnings,noun,C1,General,2249
word_2250_B2,opposition,noun,B2,General,2250
word_2251_B1,queen,noun,B1,General,2251
word_2252_B2,departments,noun,B2,General,2252
word_2253_C1,transition,noun,C1,General,2253
word_2254_B2,control,verb,B2,General,2254
word_2255_B1,widely,adverb,B1,General,2255
word_2256_A2,ran,verb,A2,General,2256
word_2257_B1,flight,noun,B1,General,2257
word_2258_A2,vote,noun,A2,General,2258
word_2259_B2,arrangement,noun,B2,General,2259
word_2260_B1,european,noun,B1,General,2260
word_2261_B1,asia,noun,B1,General,2261
word_2262_B1,till,preposition,B1,General,2262
word_2263_B2,parameters,noun,B2,General,2263
word_2264_B1,wilson,noun,B1,General,2264
word_2265_C1,dated,verb,C1,General,2265
word_2266_B1,francisco,noun,B1,General,2266
word_2267_B1,constitutional,adjective,B1,General,2267
word_2268_B2,objectives,noun,B2,General,2268
word_2269_B2,crisis,noun,B2,General,2269
word_2270_B2,vessel,noun,B2,General,2270
word_2271_B1,square,noun,B1,General,2271
word_2272_B2,movements,noun,B2,General,2272
word_2273_A2,machines,noun,A2,General,2273
word_2274_C1,psychology,noun,C1,General,2274
word_2275_B1,mean,adjective,B1,General,2275
word_2276_B2,plus,conjunction,B2,General,2276
word_2277_A2,corner,noun,A2,General,2277
word_2278_B1,respondent,noun,B1,General,2278
word_2279_C1,corporate,adjective,C1,General,2279
word_2280_B2,alcohol,noun,B2,General,2280
word_2281_B1,thousands,noun,B1,General,2281
word_2282_C1,creek,noun,C1,General,2282
word_2283_B1,enforcement,noun,B1,General,2283
word_2284_B2,household,noun,B2,General,2284
word_2285_B1,signs,noun,B1,General,2285
word_2286_A2,sight,noun,A2,General,2286
word_2287_A2,grown,verb,A2,General,2287
word_2288_B1,adult,noun,B1,General,2288
word_2289_A2,sons,noun,A2,General,2289
word_2290_B2,oxygen,noun,B2,General,2290
word_2291_A2,circle,noun,A2,General,2291
word_2292_A2,tool,noun,A2,General,2292
word_2293_C1,perspective,noun,C1,General,2293
word_2294_B2,deal,verb,B2,General,2294
word_2295_B1,claimed,verb,B1,General,2295
word_2296_B1,treasury,noun,B1,General,2296
word_2297_C1,transmission,noun,C1,General,2297
word_2298_A2,save,verb,A2,General,2298
word_2299_B2,yet,conjunction,B2,General,2299
word_2300_A2,keeping,verb,A2,General,2300
word_2301_B1,census,noun,B1,General,2301
word_2302_B2,pipe,noun,B2,General,2302
word_2303_B1,allows,verb,B1,General,2303
word_2304_B2,stream,noun,B2,General,2304
word_2305_B2,electron,noun,B2,General,2305
word_2306_B2,ad,noun,B2,General,2306
word_2307_A2,forty,noun,A2,General,2307
word_2308_B1,suit,noun,B1,General,2308
word_2309_A2,birds,noun,A2,General,2309
word_2310_B1,images,noun,B1,General,2310
word_2311_C1,preliminary,adjective,C1,General,2311
word_2312_A2,thick,adjective,A2,General,2312
word_2313_A2,interested,adjective,A2,General,2313
word_2314_B1,inner,adjective,B1,General,2314
word_2315_B2,behalf,noun,B2,General,2315
word_2316_A2,programme,noun,A2,General,2316
word_2317_A2,speaking,verb,A2,General,2317
word_2318_B2,observation,noun,B2,General,2318
word_2319_B1,ibid,noun,B1,General,2319
word_2320_B1,thereby,adverb,B1,General,2320
word_2321_A2,williams,noun,A2,General,2321
word_2322_B2,medium,noun,B2,General,2322
word_2323_B2,vehicles,noun,B2,General,2323
word_2324_A2,indians,noun,A2,General,2324
word_2325_B2,electronic,adjective,B2,General,2325
word_2326_B2,obviously,adverb,B2,General,2326
word_2327_C1,mill,noun,C1,General,2327
word_2328_B2,tend,verb,B2,General,2328
word_2329_B2,flat,adjective,B2,General,2329
word_2330_B1,pursuant,adjective,B1,General,2330
word_2331_B2,counties,noun,B2,General,2331
word_2332_B1,theoretical,adjective,B1,General,2332
word_2333_A2,brown,adjective,A2,General,2333
word_2334_C1,profits,noun,C1,General,2334
word_2335_B1,resulted,verb,B1,General,2335
word_2336_B1,dc,noun,B1,General,2336
word_2337_B1,el,noun,B1,General,2337
word_2338_B2,visual,adjective,B2,General,2338
word_2339_B2,symptoms,noun,B2,General,2339
word_2340_B1,bills,noun,B1,General,2340
word_2341_A2,slow,adjective,A2,General,2341
word_2342_B1,ahead,adverb,B1,General,2342
word_2343_B1,lies,verb,B1,General,2343
word_2344_B1,customers,noun,B1,General,2344
word_2345_B1,waiting,verb,B1,General,2345
word_2346_B2,narrow,adjective,B2,General,2346
word_2347_A2,owners,noun,A2,General,2347
word_2348_B1,clay,noun,B1,General,2348
word_2349_B2,constructed,verb,B2,General,2349
word_2350_C1,stability,noun,C1,General,2350
word_2351_C1,later,adjective,C1,General,2351
word_2352_B2,via,preposition,B2,General,2352
word_2353_A2,drive,noun,A2,General,2353
word_2354_A2,middle,adjective,A2,General,2354
word_2355_A2,shop,noun,A2,General,2355
word_2356_A2,helped,verb,A2,General,2356
word_2357_B2,mere,adjective,B2,General,2357
word_2358_B1,web,noun,B1,General,2358
word_2359_C1,preceding,verb,C1,General,2359
word_2360_B2,absolute,adjective,B2,General,2360
word_2361_C1,corresponding,adjective,C1,General,2361
word_2362_B1,on,adverb,B1,General,2362
word_2363_C1,witness,noun,C1,General,2363
word_2364_B2,similarly,adverb,B2,General,2364
word_2365_C1,manufacturers,noun,C1,General,2365
word_2366_C1,satisfactory,adjective,C1,General,2366
word_2367_B1,printing,noun,B1,General,2367
word_2368_A2,twelve,noun,A2,General,2368
word_2369_B1,elsewhere,adverb,B1,General,2369
word_2370_C1,reactions,noun,C1,General,2370
word_2371_B2,concluded,verb,B2,General,2371
word_2372_B2,demonstrated,verb,B2,General,2372
word_2373_B1,lee,noun,B1,General,2373
word_2374_B1,couple,noun,B1,General,2374
word_2375_B1,complaint,noun,B1,General,2375
word_2376_B2,limitations,noun,B2,General,2376
word_2377_B2,grants,noun,B2,General,2377
word_2378_B1,framework,noun,B1,General,2378
word_2379_C1,mixture,noun,C1,General,2379
word_2380_A2,pleasure,noun,A2,General,2380
word_2381_B1,appointment,noun,B1,General,2381
word_2382_B2,concepts,noun,B2,General,2382
word_2383_B1,velocity,noun,B1,General,2383
word_2384_A2,engineer,noun,A2,General,2384
word_2385_C1,wheat,noun,C1,General,2385
word_2386_B1,soldiers,noun,B1,General,2386
word_2387_C1,applicant,noun,C1,General,2387
word_2388_B1,situations,noun,B1,General,2388
word_2389_B2,categories,noun,B2,General,2389
word_2390_B1,independence,noun,B1,General,2390
word_2391_C1,willing,adjective,C1,General,2391
word_2392_B1,linear,adjective,B1,General,2392
word_2393_B1,over,adverb,B1,General,2393
word_2394_C1,considering,verb,C1,General,2394
word_2395_C1,cited,verb,C1,General,2395
word_2396_B1,rooms,noun,B1,General,2396
word_2397_B1,consequences,noun,B1,General,2397
word_2398_A2,baby,noun,A2,General,2398
word_2399_A2,caught,verb,A2,General,2399
word_2400_C1,exports,noun,C1,General,2400
word_2401_C1,yield,noun,C1,General,2401
word_2402_B1,producing,verb,B1,General,2402
word_2403_B2,transferred,verb,B2,General,2403
word_2404_A2,happen,verb,A2,General,2404
word_2405_B1,fort,noun,B1,General,2405
word_2406_A2,starting,verb,A2,General,2406
word_2407_B2,agreements,noun,B2,General,2407
word_2408_B1,in,adverb,B1,General,2408
word_2409_B2,refused,verb,B2,General,2409
word_2410_A2,pair,noun,A2,General,2410
word_2411_B1,ireland,noun,B1,General,2411
word_2412_B1,requested,verb,B1,General,2412
word_2413_B2,spiritual,adjective,B2,General,2413
word_2414_A2,seeing,verb,A2,General,2414
word_2415_B1,japanese,adjective,B1,General,2415
word_2416_B2,appeals,noun,B2,General,2416
word_2417_B2,registration,noun,B2,General,2417
word_2418_B2,rare,adjective,B2,General,2418
word_2419_B1,degrees,noun,B1,General,2419
word_2420_B1,experiences,noun,B1,General,2420
word_2421_B2,committed,verb,B2,General,2421
word_2422_B2,onto,preposition,B2,General,2422
word_2423_C1,users,noun,C1,General,2423
word_2424_B1,license,noun,B1,General,2424
word_2425_A2,joined,verb,A2,General,2425
word_2426_C1,imports,noun,C1,General,2426
word_2427_A2,homes,noun,A2,General,2427
word_2428_B2,supposed,verb,B2,General,2428
word_2429_B2,empire,noun,B2,General,2429
word_2430_A2,ended,verb,A2,General,2430
word_2431_C1,practically,adverb,C1,General,2431
word_2432_C1,province,noun,C1,General,2432
word_2433_B1,operated,verb,B1,General,2433
word_2434_B1,twice,adverb,B1,General,2434
word_2435_A2,bone,noun,A2,General,2435
word_2436_A2,draw,verb,A2,General,2436
word_2437_B1,angeles,noun,B1,General,2437
word_2438_B2,formula,noun,B2,General,2438
word_2439_B2,composed,verb,B2,General,2439
word_2440_B1,permission,noun,B1,General,2440
word_2441_A2,stages,noun,A2,General,2441
word_2442_B1,male,noun,B1,General,2442
word_2443_B2,eastern,noun,B2,General,2443
word_2444_B2,wire,noun,B2,General,2444
word_2445_B1,raise,verb,B1,General,2445
word_2446_B2,ocean,noun,B2,General,2446
word_2447_B1,mid,noun,B1,General,2447
word_2448_B2,arranged,verb,B2,General,2448
word_2449_B2,rocks,noun,B2,General,2449
word_2450_B2,crops,noun,B2,General,2450
word_2451_B2,aspect,noun,B2,General,2451
word_2452_B1,accounting,noun,B1,General,2452
word_2453_A2,amendments,noun,A2,General,2453
word_2454_C1,operator,noun,C1,General,2454
word_2455_B1,univ,noun,B1,General,2455
word_2456_C1,corporations,noun,C1,General,2456
word_2457_B1,ann,noun,B1,General,2457
word_2458_C1,troops,noun,C1,General,2458
word_2459_B2,consequently,adverb,B2,General,2459
word_2460_B1,vi,noun,B1,General,2460
word_2461_B1,branches,noun,B1,General,2461
word_2462_B1,ml,noun,B1,General,2462
word_2463_B1,associations,noun,B1,General,2463
word_2464_C1,adjustment,noun,C1,General,2464
word_2465_B1,ma,noun,B1,General,2465
word_2466_C1,focus,noun,C1,General,2466
word_2467_B1,ex,noun,B1,General,2467
word_2468_B1,stores,noun,B1,General,2468
word_2469_B1,mines,noun,B1,General,2469
word_2470_A2,wait,verb,A2,General,2470
word_2471_B2,finding,verb,B2,General,2471
word_2472_B1,realized,verb,B1,General,2472
word_2473_B1,thoughts,noun,B1,General,2473
word_2474_B1,designated,verb,B1,General,2474
word_2475_A2,famous,adjective,A2,General,2475
word_2476_C1,grand,noun,C1,General,2476
word_2477_B2,causes,noun,B2,General,2477
word_2478_A2,leaves,noun,A2,General,2478
word_2479_C1,client,noun,C1,General,2479
word_2480_B1,patent,noun,B1,General,2480
word_2481_B2,besides,preposition,B2,General,2481
word_2482_B2,arrangements,noun,B2,General,2482
word_2483_B2,cattle,noun,B2,General,2483
word_2484_B2,furthermore,adverb,B2,General,2484
word_2485_B1,controlled,verb,B1,General,2485
word_2486_C1,legislature,noun,C1,General,2486
word_2487_B1,temperatures,noun,B1,General,2487
word_2488_B1,chain,noun,B1,General,2488
word_2489_B1,subsection,noun,B1,General,2489
word_2490_B1,partly,adverb,B1,General,2490
word_2491_B2,exposed,verb,B2,General,2491
word_2492_B2,probability,noun,B2,General,2492
word_2493_A2,magazine,noun,A2,General,2493
word_2494_C1,imposed,verb,C1,General,2494
word_2495_B1,apparatus,noun,B1,General,2495
word_2496_B2,experienced,verb,B2,General,2496
word_2497_C1,retirement,noun,C1,General,2497
word_2498_B1,responses,noun,B1,General,2498
word_2499_A2,parent,noun,A2,General,2499
word_2500_B2,damages,noun,B2,General,2500
word_2501_B2,occasion,noun,B2,General,2501
word_2502_A2,answered,verb,A2,General,2502
word_2503_C1,evolution,noun,C1,General,2503
word_2504_B2,infection,noun,B2,General,2504
word_2505_B2,improvements,noun,B2,General,2505
word_2506_A2,meat,noun,A2,General,2506
word_2507_A2,star,noun,A2,General,2507
word_2508_B2,accurate,adjective,B2,General,2508
word_2509_B2,recognize,verb,B2,General,2509
word_2510_B1,wild,adjective,B1,General,2510
word_2511_A2,looks,verb,A2,General,2511
word_2512_B1,miller,noun,B1,General,2512
word_2513_A2,worker,noun,A2,General,2513
word_2514_B1,offers,verb,B1,General,2514
word_2515_C1,salary,noun,C1,General,2515
word_2516_C1,soviet,noun,C1,General,2516
word_2517_C1,good,noun,C1,General,2517
word_2518_A2,characters,noun,A2,General,2518
word_2519_C1,gross,adjective,C1,General,2519
word_2520_B1,wants,verb,B1,General,2520
word_2521_A2,fifty,noun,A2,General,2521
word_2522_A2,seat,noun,A2,General,2522
word_2523_C1,readily,adverb,C1,General,2523
word_2524_B1,jack,noun,B1,General,2524
word_2525_A2,repeated,verb,A2,General,2525
word_2526_B1,opposite,adjective,B1,General,2526
word_2527_B2,conclusions,noun,B2,General,2527
word_2528_B1,check,verb,B1,General,2528
word_2529_B2,option,noun,B2,General,2529
word_2530_B1,continuing,verb,B1,General,2530
word_2531_B2,instances,noun,B2,General,2531
word_2532_B1,beauty,noun,B1,General,2532
word_2533_B1,ownership,noun,B1,General,2533
word_2534_B2,organic,adjective,B2,General,2534
word_2535_B1,mostly,adverb,B1,General,2535
word_2536_A2,prince,noun,A2,General,2536
word_2537_B1,equivalent,adjective,B1,General,2537
word_2538_A2,sitting,verb,A2,General,2538
word_2539_B1,weak,adjective,B1,General,2539
word_2540_A2,streets,noun,A2,General,2540
word_2541_C1,oral,adjective,C1,General,2541
word_2542_B2,extend,verb,B2,General,2542
word_2543_B2,involves,verb,B2,General,2543
word_2544_B2,bulletin,noun,B2,General,2544
word_2545_B1,vertical,adjective,B1,General,2545
word_2546_C1,originally,adverb,C1,General,2546
word_2547_C1,exceed,verb,C1,General,2547
word_2548_A2,corn,noun,A2,General,2548
word_2549_B1,dangerous,adjective,B1,General,2549
word_2550_A2,dog,noun,A2,General,2550
word_2551_B2,report,verb,B2,General,2551
word_2552_B1,strategies,noun,B1,General,2552
word_2553_C1,acquisition,noun,C1,General,2553
word_2554_C1,comprehensive,adjective,C1,General,2554
word_2555_B2,supplied,verb,B2,General,2555
